topic_id;name;uri
972;Central_America;http://dbpedia.org/resource/Category:Central_America
972;Mexico;http://dbpedia.org/resource/Category:Mexico
972;West_Indies;http://dbpedia.org/resource/Category:West_Indies
973;United_States;http://dbpedia.org/resource/Category:United_States
974;Northeastern_United_States;http://dbpedia.org/resource/Category:Northeastern_United_States
975;Southeastern_United_States;http://dbpedia.org/resource/Category:Southeastern_United_States
978;Western_United_States;http://dbpedia.org/resource/Category:Western_United_States
980;History_of_South_America;http://dbpedia.org/resource/Category:History_of_South_America
981;Brazil;http://dbpedia.org/resource/Category:Brazil
982;Argentina;http://dbpedia.org/resource/Category:Argentina
983;Chile;http://dbpedia.org/resource/Category:Chile
984;Bolivia;http://dbpedia.org/resource/Category:Bolivia
985;Peru;http://dbpedia.org/resource/Category:Peru
987;Venezuela;http://dbpedia.org/resource/Category:Venezuela
993;New_Zealand;http://dbpedia.org/resource/Category:New_Zealand
994;Australia;http://dbpedia.org/resource/Category:Australia
